会员卡号,入会时间,性别,会员卡级别,工作地,所属国家,年龄
10258,2008/5/22,男,4,湖南,CN,36
29560,2007/6/28,男,4,上海,CN,33
22849,2010/7/7,男,4,湖南,CN,43
54460,2012/9/3,女,4,辽宁,CN,41
12987,2010/10/24,男,4,上海,CN,55
1674,2012/4/1,男,4,HONG KONG,HK,54
6765,2012/10/1,男,4,浙江,CN,37
29623,2007/7/8,男,4,广东,CN,35
7679,2009/8/1,女,4,辽宁,CN,45
49995,2010/12/27,男,4,福建,CN,40
32262,2011/4/2,男,4,北京,CN,34
50757,2011/10/12,男,4,吉林,CN,30
33882,2012/7/19,男,4,广东,CN,28
48813,2012/4/29,女,4,广东省,CN,30
1298,2009/2/25,男,4,广东,CN,37
13853,2011/3/6,男,4,北京,CN,42
20570,2007/7/9,女,4,北京,CN,55
29556,2007/8/23,男,4,,CN,35
35922,2006/11/12,男,4,新疆,CN,42
62461,2005/12/3,女,4,吉林,CN,46
51028,2012/2/11,男,4,湖北,CN,38
15822,2012/8/20,男,4,新疆,CN,62
1554,2011/8/21,男,4,辽宁,CN,40
19331,2007/4/23,男,4,湖南,CN,46
12395,2010/3/10,女,4,湖北,CN,34
49331,2010/5/26,男,4,湖北省,CN,61
14150,2011/8/17,男,4,湖北,CN,29
3056,2008/2/24,男,4,四川,CN,67
44908,2008/5/7,男,4,浙江,CN,50
46096,2007/2/27,女,4,北京,CN,44
44031,2012/3/15,女,4,辽宁,CN,50
39758,2011/2/22,女,4,Namyangju-si,KR,50
4595,2010/6/17,男,4,,CN,52
35811,2007/4/28,女,4,黑龙江,CN,38
31324,2010/2/10,男,4,广东,CN,41
37313,2008/10/28,男,4,陕西,CN,40
32476,2011/8/4,男,4,陕西,CN,30
1497,2011/4/23,男,4,广东,CN,42
16440,2013/2/26,男,4,辽宁,CN,44
15513,2012/9/25,男,4,河南,CN,53
33632,2012/11/3,女,4,北京,CN,40
62292,2010/8/24,女,4,四川,CN,36
29532,2008/4/23,男,4,广东,CN,34
17741,2007/7/12,男,4,辽宁,CN,50
42295,2012/3/9,男,4,浙江,CN,36
6891,2012/9/20,男,4,-,HK,58
8534,2006/6/22,男,4,吉林,CN,42
54436,2012/7/10,女,4,北京,CN,58
11841,2007/11/24,男,4,云南,CN,37
12161,2006/1/28,男,4,广东,CN,39
49975,2010/11/13,男,4,广东,CN,37
24211,2012/3/20,男,4,广东,CN,28
59940,2011/10/14,男,4,北京,CN,47
41990,2012/5/24,男,4,湖北,CN,40
8792,2007/12/18,男,4,黑龙江,CN,66
18259,2010/12/20,男,4,河南,CN,58
54512,2012/11/20,男,4,广东,CN,44
217,2011/1/14,男,4,河南,CN,45
49572,2010/5/2,男,4,江西,CN,38
17291,2010/5/22,男,4,黑龙江,CN,42
26154,2011/11/25,男,4,辽宁,CN,41
50473,2011/10/25,男,4,江苏,CN,41
31649,2011/1/2,男,4,广东,CN,53
54706,2006/3/13,女,4,江苏,CN,41
34777,2011/7/25,男,4,上海,CN,32
62149,2010/9/15,男,4,黑龙江,CN,45
24710,2012/8/22,男,4,辽宁,CN,31
40340,2009/11/7,男,4,,CN,49
37693,2012/4/5,男,5,河南,CN,40
27416,2012/4/12,男,4,北京,CN,28
41356,2012/12/14,男,4,Incheon,KR,44
23865,2013/1/27,男,4,广东,CN,42
32736,2012/5/29,男,4,广东,CN,43
19079,2006/11/15,男,4,广东,CN,50
7918,2012/12/19,男,4,辽宁,CN,31
59980,2012/2/3,男,4,北京,CN,27
35286,2010/8/2,女,4,新疆,CN,33
19735,2011/9/7,男,4,北京,CN,28
24607,2012/6/11,女,4,北京,CN,47
18767,2006/3/24,男,4,广东,CN,49
48161,2008/6/11,男,4,广东,CN,60
20254,2005/4/4,男,4,浙江,CN,36
26117,2012/12/21,男,4,SAN FRANCISCO,CN,63
24428,2012/6/26,女,4,湖北,CN,47
7360,2013/3/12,男,4,.,CN,48
12909,2009/6/26,男,4,宁夏,CN,31
49820,2010/11/7,男,4,江苏,CN,42
36883,2006/10/15,女,4,北京,CN,53
56506,2010/5/12,男,4,,CN,52
15740,2012/7/13,女,4,北京,CN,35
7367,2013/1/29,女,4,广东,CN,36
36100,2010/11/25,女,4,广东,CN,40
39604,2010/10/7,男,4,上海,CN,30
15172,2011/11/3,女,4,广东,CN,27
61868,2012/2/7,男,4,辽宁,CN,55
20828,2007/10/19,男,4,北京,CN,60
57701,2009/9/28,男,4,河南,CN,35
57625,2008/10/27,男,4,上海,CN,43
32626,2012/10/8,男,4,浙江,CN,49
22321,2012/3/20,男,4,广东,CN,39
47317,2005/7/8,男,4,黑龙江,CN,38
22102,2009/4/14,男,4,广东,CN,36
40107,2009/4/9,男,4,广东,CN,55
50185,2012/10/21,男,4,浙江,CN,41
60092,2012/2/8,男,4,广东,CN,34
26158,2012/1/2,女,4,NV,US,39
61938,2011/7/31,男,4,山东,CN,55
20900,2007/12/2,女,4,上海,CN,41
50245,2011/4/17,男,4,广东,CN,34
27030,2007/10/8,男,4,新疆,CN,39
19625,2010/11/18,男,4,广东,CN,33
27890,2006/9/1,男,4,北京,CN,73
44698,2007/12/19,女,4,辽宁,CN,56
40677,2010/9/15,男,4,湖北,CN,34
42564,2012/10/16,男,4,河南,CN,38
46670,2011/11/2,男,4,北京,CN,47
3510,2009/1/8,男,4,广东,CN,32
11638,2007/9/2,男,4,浙江,CN,47
8113,2011/2/28,男,4,辽宁,CN,36
4345,2010/12/11,男,4,广东,CN,47
45214,2011/1/13,男,4,河南,CN,41
61486,2013/3/25,男,4,新疆,CN,43
48990,2009/3/26,女,4,广东,CN,31
34714,2010/3/4,女,4,辽宁,CN,37
19943,2012/9/27,女,4,广东,CN,51
48256,2008/6/6,男,4,北京,CN,33
22412,2010/1/4,男,4,云南,CN,44
59357,2012/3/3,男,4,上海,CN,28
61194,2013/3/19,男,4,PENANG,MY,34
7153,2012/11/18,男,4,广东,CN,32
10031,2007/2/22,男,4,广东,CN,40
9557,2006/2/21,男,4,广东,CN,61
11004,2004/12/23,男,4,上海,CN,36
43226,2013/1/27,男,4,黑龙江,CN,71
27940,2006/10/1,男,4,北京,CN,50
3550,2008/8/23,男,4,重庆,CN,42
19823,2012/3/24,女,4,北京,CN,32
30991,2009/10/9,女,4,广东省,CN,39
61070,2012/12/5,男,4,,CN,
16602,2013/1/1,男,4,新疆,CN,44
34190,2012/12/13,男,4,上海,CN,33
28275,2007/9/4,男,4,广东,CN,42
47106,2004/12/18,男,4,,CN,59
61863,2010/11/21,男,4,ISERLOHN,DE,43
8981,2006/8/20,男,4,四川,CN,36
48817,2008/12/5,女,4,北京,CN,35
53394,2011/3/20,男,4,新疆,CN,45
678,2006/5/24,女,4,广东,CN,37
1846,2012/11/13,男,4,广东,CN,35
44478,2011/8/29,男,4,新疆,CN,32
41979,2011/10/25,女,4,广东,CN,32
16505,2013/3/7,男,4,宁夏,CN,45
31929,2011/1/15,男,4,北京,CN,59
56204,2005/4/7,男,4,,CN,50
10368,2010/5/26,男,4,内蒙古,CN,35
10989,2004/12/7,男,4,北京,CN,59
27496,2012/9/19,女,4,广东,CN,31
4753,2012/11/21,男,4,浙江,CN,35
10388,2010/8/8,男,4,青海,CN,36
56798,2007/9/18,男,4,北京,CN,51
42419,2012/4/1,女,4,新疆,CN,28
55082,2007/1/9,男,4,湖南,CN,35
13363,2009/11/12,男,4,北京,CN,41
13931,2010/12/28,男,4,北京,CN,42
39583,2008/9/1,男,4,河南,CN,50
61197,2012/11/19,男,4,北京,CN,48
39462,2008/7/19,男,4,江苏,CN,53
59540,2011/6/22,男,4,TOKYO,JP,56
10820,2012/9/6,男,4,江苏,CN,38
54453,2012/8/7,男,4,广东,CN,55
15218,2011/12/24,男,4,广东,CN,55
17320,2011/5/13,女,4,云南,CN,48
54852,2006/6/19,男,4,广东,CN,55
38979,2008/1/10,男,4,北京,CN,34
44836,2009/2/25,男,4,辽宁,CN,46
11814,2008/1/7,女,4,北京,CN,42
2664,2007/7/20,男,4,辽宁,CN,47
42307,2012/12/28,男,4,-,CN,38
26727,2007/1/27,女,4,吉林省,KR,54
405,2012/7/25,男,4,广东,CN,31
44542,2009/2/20,男,4,辽宁,CN,47
49519,2010/2/4,男,4,广东,CN,33
46328,2008/1/25,男,4,广东省,CN,37
55699,2011/11/10,男,4,广东,CN,31
59172,2011/2/15,男,4,广东,CN,41
50578,2011/7/13,男,4,广东,CN,30
43735,2010/7/8,男,4,Gwangju,KR,36
27205,2010/12/13,男,4,广东,CN,44
30498,2010/1/7,男,4,辽宁,CN,59
10016,2007/2/12,男,4,广东,CN,49
2464,2007/4/1,男,4,广东,CN,39
5877,2011/9/28,男,4,广东,CN,42
61490,2013/3/27,男,4,.,CN,32
35061,2012/7/31,男,4,辽宁省,CN,43
61238,2012/2/10,女,4,Chiba-ken,JP,59
62079,2012/7/31,男,4,辽宁省,CN,57
1533,2011/7/8,女,4,广东,CN,27
62011,2012/3/1,男,4,辽宁省,CN,55
50085,2011/1/29,女,4,广东,CN,29
628,2006/3/24,男,4,北京,CN,42
21859,2010/11/17,女,4,北京,CN,32
5774,2011/10/20,男,4,北京,CN,42
17157,2012/4/22,男,4,辽宁,CN,41
34900,2012/3/23,女,4,福建省,CN,39
938,2006/11/30,男,4,.,SG,63
60458,2012/6/13,男,4,上海,CN,73
61610,2010/4/22,男,4,,CN,36
44921,2006/3/23,男,4,新疆,CN,62
24080,2011/11/1,男,4,-,AE,35
33009,2011/11/8,男,4,上海,CN,41
46379,2009/2/25,男,4,NSW,AU,26
53132,2012/12/22,女,4,浙江,CN,30
59948,2011/11/5,男,4,四川,CN,36
40232,2009/8/3,男,4,广东,CN,34
51724,2012/8/17,男,4,广东,CN,36
35644,2008/10/9,男,4,辽宁,CN,78
6344,2012/6/30,女,4,贵州,CN,43
10888,2013/1/17,男,4,辽宁,CN,31
47005,2013/2/8,男,4,浙江,CN,30
20833,2007/9/13,男,4,天津,CN,57
57260,2008/8/16,男,4,广东,CN,60
47339,2005/8/9,男,4,福建,CN,38
57280,2008/6/30,男,4,上海,CN,43
9544,2006/2/28,女,4,广东,CN,48
27317,2011/7/9,女,4,广东,CN,32
30622,2008/9/18,男,4,HONGKONG,HK,47
57490,2008/7/23,女,4,天津,CN,35
43170,2012/11/21,男,4,宁夏,CN,38
4408,2010/2/20,男,4,广东,CN,47
42958,2012/9/27,男,4,吉林省,CN,64
43224,2012/11/1,男,4,广东,CN,28
8167,2012/3/24,男,4,黑龙江,CN,34
41056,2012/10/23,男,4,河北,CN,37
25833,2009/5/30,男,4,辽宁,CN,38
55937,2012/11/20,女,4,江苏,CN,24
25835,2009/11/24,男,4,吉林,CN,47
15666,2012/8/9,女,4,广东,CN,35
6271,2012/7/23,男,4,广东省,CN,37
24934,2012/9/26,男,4,,CN,44
35889,2006/4/23,男,4,北京,CN,41
27568,2013/2/12,女,4,河南,CN,37
33071,2011/11/24,男,4,台湾,TW,54
48177,2009/2/18,女,4,福建,CN,49
37962,2013/3/6,女,4,广东,CN,32
10034,2007/3/5,男,4,广东,HK,52
55704,2011/11/20,男,4,浙江,CN,35
56836,2007/11/8,女,4,湖北,CN,30
9420,2012/11/13,男,4,广东,CN,50
7195,2013/2/4,男,4,上海,CN,27
49276,2009/8/22,男,4,上海,CN,44
34255,2012/12/5,男,4,青海,CN,44
50956,2012/5/8,男,4,广东,CN,29
37378,2009/11/12,男,4,北京,CN,41
49521,2010/1/7,男,4,广东,CN,45
27601,2013/3/24,女,4,辽宁,CN,30
56592,2007/5/31,女,4,广东省,CN,38
30249,2008/10/7,男,4,广东,CN,57
9336,2012/6/5,男,4,广东,CN,39
36819,2006/8/28,女,4,上海,CN,42
2949,2008/2/1,男,4,,HK,38
16889,2012/2/14,女,4,上海,CN,37
235,2011/2/28,男,4,广西,CN,32
7850,2011/5/12,女,4,黑龙江省,CN,53
35776,2008/7/19,男,4,辽宁,CN,49
1293,2009/2/12,女,4,北京,CN,33
35655,2007/4/15,男,4,吉林,CN,46
40812,2010/4/1,女,4,北京,CN,65
6316,2012/4/3,女,4,广东,CN,44
31784,2010/10/30,女,4,,CN,35
40241,2009/10/8,男,4,,CN,64
55985,2012/12/31,男,5,广东,CN,44
23499,2011/7/23,男,4,广东,CN,40
32526,2012/2/17,男,4,黑龙江,CN,38
37775,2012/8/7,男,4,上海,CN,35
56692,2007/8/27,男,4,广东,CN,44
9537,2006/1/15,男,4,广东省,CN,42
43954,2011/4/12,男,4,辽宁,CN,53
18062,2007/2/8,女,4,新疆,CN,42
55900,2012/10/6,男,5,北京,CN,28
46120,2007/3/1,男,4,北京,CN,36
1890,2012/12/28,女,4,北京,CN,26
38867,2008/2/9,男,4,黑龙江,CN,64
39937,2009/7/4,男,4,,PH,46
33719,2012/11/20,男,4,广东,CN,29
58045,2009/5/6,男,4,广东省,CN,27
33234,2012/6/15,女,4,吉林省,CN,36
57587,2011/5/25,女,4,广东,CN,45
8089,2012/10/6,男,4,.,DE,37
36465,2012/12/6,男,4,广东,CN,58
36725,2006/5/31,男,4,上海,CN,54
59272,2011/5/31,男,4,广东,CN,37
49933,2010/11/8,女,4,上海,CN,34
57728,2008/9/26,男,4,上海,CN,57
42783,2012/12/4,男,4,浙江,CN,47
20427,2005/10/10,男,4,广东,CN,47
37867,2012/11/17,男,4,广西,CN,26
30411,2008/8/4,男,4,北京,CN,31
21030,2007/12/7,女,4,广东,CN,42
14511,2012/1/28,男,4,Gyeonggi-do,KR,56
39506,2008/8/12,男,4,北京,CN,32
28436,2010/5/27,男,4,上海,CN,28
28044,2006/12/20,男,4,广东,CN,55
1630,2012/1/24,男,4,浙江,CN,32
44243,2012/7/18,男,4,.,CN,32
55652,2011/8/17,男,4,上海,CN,43
15463,2012/5/17,男,4,辽宁,CN,37
43296,2012/12/17,男,4,,CN,39
10697,2012/5/30,女,4,辽宁,CN,31
50257,2011/3/27,男,4,北京,CN,37
19983,2012/10/27,男,4,北京,CN,39
49271,2009/11/9,女,4,海南,CN,40
37818,2012/10/5,男,4,广东,CN,36
33467,2012/8/11,女,4,辽宁,CN,22
742,2006/6/1,男,4,上海,CN,53
23514,2012/3/22,男,4,上海,CN,31
14193,2011/4/1,男,4,重庆,CN,41
52910,2012/12/14,男,4,陕西,CN,42
5055,2011/1/14,女,4,北京,CN,38
15221,2011/11/17,女,4,北京,CN,30
28956,2013/2/1,女,4,湖南,CN,27
33668,2012/7/27,女,4,-,CN,29
19518,2009/12/9,男,4,广东,CN,30
20454,2005/10/8,男,4,,HK,52
10255,2008/4/1,男,4,北京,CN,42
6906,2012/9/17,男,4,北京,CN,30
29830,2007/10/29,男,4,,JP,61
4462,2010/6/8,女,4,广东,CN,31
40479,2010/2/22,男,4,广东,CN,30
33883,2012/11/24,男,4,天津市,CN,70
5229,2011/3/13,女,4,广东,CN,38
30948,2010/8/8,男,4,吉林,CN,38
28353,2009/2/25,男,4,广东,CN,31
37519,2010/12/30,男,4,广东,CN,31
12829,2008/12/1,女,4,上海,CN,54
7759,2011/4/13,男,4,辽宁,CN,54
43017,2012/10/10,男,4,Seoul,KR,55
43479,2013/3/28,女,4,吉林,CN,49
9131,2011/1/13,男,4,北京,CN,31
26690,2006/8/22,男,4,,CN,
24938,2013/3/4,男,4,海南,CN,26
29260,2005/7/19,女,4,北京,CN,55
25522,2013/3/4,男,4,.,CN,27
30573,2008/11/17,男,4,NY,US,61
34662,2009/5/2,男,4,KYUNGKI-DO,KR,56
57206,2008/4/12,女,4,上海,CN,50
31200,2009/10/14,男,4,广东,CN,30
8988,2009/10/29,女,4,广东,CN,38
60298,2013/1/9,男,4,GUAM,US,51
24720,2012/10/25,男,4,新疆,CN,37
44072,2012/7/6,男,4,吉林,CN,37
2052,2005/1/15,男,4,,CN,50
13276,2009/9/27,男,4,上海,CN,59
35187,2010/2/24,男,4,山东,CN,42
10435,2010/10/11,女,4,广东省,CN,32
31989,2011/3/28,男,4,广东,CN,30
5849,2012/2/9,男,4,湖北省/四川,CN,41
34022,2012/12/6,女,4,福建,CN,31
9780,2006/8/26,女,4,辽宁,CN,34
5337,2013/1/23,男,4,湖北,CN,47
11628,2007/7/3,男,4,北京,CN,45
11997,2008/3/7,女,4,北京,CN,52
18765,2006/3/16,女,4,广东,CN,35
49259,2011/1/14,男,4,广东,CN,40
49256,2009/7/10,女,4,广东,CN,36
43708,2010/5/27,女,4,黑龙江,CN,28
7065,2012/12/20,男,4,吉林省,CN,43
15695,2013/3/9,男,4,上海,CN,34
50574,2011/5/17,男,4,内蒙古,CN,37
60107,2011/12/20,男,4,CALIFORNIA,US,51
23794,2012/8/18,男,4,北京,CN,31
31085,2009/3/21,男,4,辽宁,CN,41
30659,2008/10/10,男,4,上海,CN,49
11344,2005/11/4,女,4,北京,CN,39
8384,2012/4/6,男,4,新疆,CN,47
8936,2008/8/28,女,4,新疆,CN,36
12673,2008/9/12,男,4,北京,CN,60
46459,2009/10/31,男,4,新疆,CN,37
50890,2011/9/18,女,4,北京,CN,38
55518,2010/9/7,男,4,四川,CN,39
27370,2011/11/21,女,4,广东,CN,46
38220,2005/6/30,男,4,广东,CN,46
26015,2011/2/25,男,4,上海,CN,32
53367,2010/9/15,男,4,新疆,CN,38
19519,2009/11/18,女,4,广东,CN,31
49745,2010/9/5,女,4,湖南,CN,44
47014,2013/3/1,男,4,北京,CN,41
37972,2013/3/20,男,4,北京,CN,47
32863,2011/11/7,女,4,新疆,CN,49
47153,2005/3/2,男,4,江苏,CN,34
4827,2011/5/17,男,4,河南,CN,57
42181,2012/12/15,男,4,广东,CN,25
55655,2011/8/17,男,4,上海,CN,40
22610,2010/8/9,女,4,广东,CN,33
41416,2011/8/10,女,4,广东,CN,38
24260,2011/12/15,男,4,北京,CN,49
5590,2011/8/18,女,4,吉林,CN,42
28607,2011/9/27,男,4,江苏,CN,35
35253,2009/6/19,女,4,新疆,CN,33
43927,2011/4/26,男,4,吉林,CN,40
54234,2011/9/30,男,4,广东,CN,25
18270,2011/1/4,女,4,北京,CN,47
16459,2013/2/10,男,4,.,TW,55
23120,2011/7/12,男,4,上海,CN,27
42634,2012/5/23,男,4,上海,CN,38
36872,2006/10/5,女,4,广东,CN,56
35696,2007/8/2,女,4,辽宁,CN,41
9665,2006/4/24,女,4,上海,CN,40
21300,2008/5/16,男,4,北京,CN,46
36230,2011/3/29,女,4,河南,CN,31
47008,2013/2/27,男,4,湖北,CN,42
53438,2011/10/8,男,4,.,CN,40
18552,2012/8/23,男,4,广东,CN,37
43850,2011/1/2,男,4,Seoul,KR,42
20095,2013/3/15,男,4,北京,CN,35
10017,2006/12/27,女,4,,CN,36
45647,2006/3/1,男,4,北京,CN,59
60839,2012/9/19,男,4,广东,CN,31
35274,2010/9/29,男,4,新疆,CN,42
57074,2008/2/12,男,4,SELANGOR,MY,47
23380,2011/5/27,女,4,,CN,31
44003,2011/5/2,男,4,辽宁省,CN,38
48598,2012/2/25,男,4,山东省,CN,38
28359,2009/7/8,男,4,广东,CN,31
13315,2009/12/4,女,4,广东,CN,35
5609,2011/8/15,男,4,北京,CN,44
53889,2007/10/7,女,4,黑龙江,CN,48
24044,2012/3/10,女,4,广东,CN,30
20374,2005/8/7,男,4,上海,CN,39
24812,2012/9/6,男,4,西安,CN,41
55092,2007/1/20,男,4,海南,CN,61
60618,2012/5/1,女,4,广东,CN,29
1185,2007/6/11,男,4,上海,CN,38
30614,2008/8/5,男,4,河北,CN,
27368,2011/11/21,女,4,广东,CN,35
24694,2012/4/29,男,4,黑龙江,CN,40
49040,2010/2/12,女,4,广东,CN,35
36333,2012/1/28,男,6,北京,CN,48
48617,2010/4/26,男,4,上海,CN,53
33924,2012/7/16,女,4,广东,CN,29
47283,2005/6/17,男,4,,CN,42
9974,2007/1/9,男,4,广东,CN,42
37291,2008/1/6,女,4,上海,CN,35
37647,2011/4/13,男,4,甘肃,CN,30
16100,2012/9/15,男,4,新疆,CN,44
54044,2008/10/25,女,4,新疆,CN,54
18393,2011/7/12,男,4,北京,CN,53
10268,2008/8/25,男,4,广西,CN,43
14014,2011/8/4,男,4,江苏,CN,39
37571,2011/8/3,女,4,辽宁,CN,48
2434,2007/5/27,女,4,北京,CN,48
41011,2011/11/3,男,4,广东,CN,37
62480,2006/4/17,男,4,辽宁,CN,47
41958,2007/7/13,男,4,北京,CN,42
46223,2007/5/1,男,4,北京,CN,39
5660,2011/8/11,男,4,河南,CN,43
8111,2010/6/25,女,4,广东,CN,56
3375,2008/7/3,男,4,北京,CN,44
20357,2005/7/30,男,4,福建,CN,41
16297,2013/1/17,男,4,广东省,CN,35
4031,2012/9/25,女,4,吉林省,CN,38
22714,2010/6/30,男,4,辽宁,CN,41
25007,2013/1/5,男,4,Gangwon-do,KR,45
45340,2011/11/27,男,4,广东,CN,33
55442,2009/11/5,男,4,河南,CN,33
7037,2012/11/16,男,4,。,CN,33
11270,2005/8/12,男,4,广东,CN,53
18696,2006/1/15,男,4,广东,CN,40
1694,2012/4/29,男,4,广东,CN,50
60037,2012/2/4,男,4,湖北,CN,34
46388,2009/4/21,女,4,上海,CN,42
42701,2012/7/11,女,4,北京,CN,29
2286,2005/8/13,男,4,北京,CN,50
4307,2009/9/5,男,4,福建,CN,45
15051,2012/10/6,男,4,湖北,CN,48
24969,2012/9/19,女,4,山西,CN,44
49953,2011/3/4,男,4,广东,CN,39
25742,2009/6/26,男,4,辽宁省,CN,48
2765,2007/9/22,女,4,北京,CN,30
24160,2012/7/27,男,4,广西,CN,37
30231,2008/5/16,男,4,河南,CN,46
51660,2012/5/29,女,4,广东,CN,29
46626,2011/8/5,男,4,上海,CN,31
46190,2007/4/13,男,4,上海,CN,41
46398,2009/8/8,男,4,湖北,CN,36
10014,2007/2/1,男,4,QLD,AU,60
59377,2013/1/4,女,4,湖北,CN,59
13848,2010/9/29,男,4,广东,CN,37
6558,2012/6/20,男,4,山东,CN,34
12975,2009/7/17,女,4,广东,CN,32
16532,2013/2/1,男,4,陕西,CN,31
39134,2008/6/13,男,4,广东,CN,63
32691,2011/8/3,男,4,北京,CN,45
18631,2013/3/19,男,4,上海,CN,32
36617,2006/3/13,男,4,上海,CN,49
30246,2008/11/7,男,4,SEOUL,KR,59
45477,2012/11/2,男,4,广东,CN,27
21280,2008/5/27,男,4,广东,CN,46
47343,2005/8/12,男,4,湖北,CN,52
15353,2012/6/5,男,4,.,CN,30
15921,2012/10/1,男,4,广东,CN,35
58142,2012/1/1,女,4,广西,CN,34
34947,2012/10/16,女,4,沈阳市,CN,31
15819,2013/1/30,男,4,广东,CN,31
9466,2013/3/2,男,4,北京,CN,29
49760,2010/9/3,男,5,北京,CN,31
6508,2012/9/20,女,4,HO CHI MINH,VN,38
57734,2008/9/16,女,4,湖南,CN,52
51872,2012/11/11,男,4,山东,CN,47
22357,2009/10/27,女,4,广东,CN,30
35975,2008/9/11,男,4,,CN,36
21848,2009/2/3,男,4,,SG,58
35832,2008/11/14,女,4,黑龙江,BE,35
4334,2009/10/28,男,4,武汉市,CN,46
15890,2012/9/15,女,4,河北,CN,38
54179,2010/12/6,女,4,北京,CN,36
12093,2008/6/4,男,4,北京,CN,34
22037,2010/8/29,男,4,北京,CN,56
53093,2012/8/31,男,4,辽宁省,CN,30
53094,2012/8/31,男,4,辽宁省,CN,34
45937,2006/10/4,男,4,北京,CN,60
28543,2011/5/11,女,4,北京,CN,28
34297,2013/1/7,男,4,湖北,CN,38
33025,2012/3/14,男,4,海南,CN,45
22079,2009/9/20,男,4,福建,CN,43
40638,2010/6/26,男,4,广东,CN,34
34853,2011/3/31,女,4,北京,HK,30
36414,2012/8/7,男,4,广东,CN,33
14990,2012/10/20,男,4,BKK,NL,42
10954,2013/3/26,女,4,广东,CN,31
3503,2008/7/15,男,4,北京,CN,40
51937,2012/10/29,男,4,上海,CN,48
33871,2012/12/1,男,4,上海,CN,29
39754,2008/10/20,男,4,广东,CN,40
27269,2011/1/15,女,4,广东,CN,36
34683,2009/9/28,男,4,广东,CN,43
59038,2011/11/19,男,4,上海,CN,68
50548,2012/2/1,男,4,辽宁,CN,23
19012,2006/9/14,男,4,上海,CN,35
51618,2012/10/22,女,4,上海,CN,28
28370,2009/8/23,男,4,山东,CN,44
4119,2009/11/13,男,4,METRO MANILA,PH,74
13112,2009/11/13,女,4,METRO MANICA,PH,67
24848,2012/8/26,男,4,福建,CN,43
48127,2008/7/5,男,4,上海,CN,48
50505,2011/6/8,女,4,广州,CN,33
4569,2010/6/26,男,4,湖北,CN,53
50129,2011/1/25,男,4,广东,CN,53
26360,2010/12/12,男,4,河南,CN,39
40772,2010/8/30,女,4,四川省,CN,32
26991,2006/9/10,男,4,新疆,CN,46
236,2011/2/21,男,6,北京,CN,46
34906,2011/4/25,男,4,辽宁,CN,38
32822,2011/9/26,男,4,广东,CN,32
38392,2007/4/20,男,4,,IT,48
20328,2005/6/29,男,4,上海,CN,48
53133,2013/2/12,男,4,北京,CN,41
19926,2012/9/1,男,4,江苏,CN,36
48611,2008/11/12,男,4,上海,CN,57
39436,2008/8/10,男,4,广东,CN,51
61999,2012/4/11,男,4,江苏,CN,33
44388,2010/7/25,男,4,,CN,37
46340,2008/5/10,男,4,广东,CN,40
11657,2007/10/21,男,4,河南省,CN,37
45219,2011/9/24,女,4,广东,CN,41
35794,2005/10/20,男,4,黑龙江,CN,54
53704,2007/2/5,男,4,辽宁,CN,58
62123,2009/12/18,女,4,广东,CN,42
49955,2010/11/4,男,4,,CN,35
59802,2012/5/8,女,4,辽宁,CN,30
35744,2008/3/20,男,4,吉林省,CN,
17203,2012/7/28,男,4,上海,CN,41
47859,2007/11/26,女,4,广东,CN,67
25103,2012/7/16,女,4,广东,CN,27
24723,2012/6/1,男,4,新疆,CN,38
40452,2010/10/9,男,4,重庆,CN,31
27938,2006/9/26,男,4,广东,CN,55
16146,2012/11/25,男,4,ONTARIO,CA,31
60402,2012/4/13,女,4,新疆,CN,35
36932,2006/12/12,男,4,广东,CN,35
3902,2009/7/25,男,4,上海,CN,42
29436,2007/5/29,男,4,上海市,CN,36
20956,2007/12/24,男,4,广东,CN,61
27716,2006/4/2,女,4,湖北,CN,39
37908,2013/1/12,男,4,广东,CN,32
23775,2012/12/4,女,4,湖南,CN,36
20478,2005/11/22,女,4,广东,CN,52
35931,2007/4/1,女,4,新疆,CN,55
48687,2008/11/18,男,4,广东,CN,44
27980,2006/10/8,男,4,广东,CN,37
38317,2005/10/18,男,4,北京,CN,57
10409,2010/9/20,男,4,广东,CN,52
53771,2007/11/2,男,4,辽宁省,CN,43
15560,2012/9/1,男,4,河南,CN,42
8982,2006/8/20,男,4,,,46
60630,2012/6/5,男,4,北京,CN,51
61952,2012/3/28,女,4,辽宁,CN,32
29584,2007/9/14,男,6,河南,CN,57
40272,2009/10/8,男,4,广东,CN,32
47980,2007/11/30,男,4,广东,CN,37
11731,2007/10/28,男,6,广东,CN,52
11457,2007/5/21,男,4,广东,CN,39
8544,2006/6/14,男,4,辽宁,CN,48
55328,2007/8/10,男,4,上海,CN,33
61908,2011/7/18,男,4,辽宁省,CN,46
13864,2010/10/27,男,4,北京,CN,37
49214,2010/7/12,女,4,,CN,36
36478,2012/12/26,男,4,云南,CN,31
34338,2013/1/11,男,4,北京,CN,28
50261,2011/8/1,男,4,贵州,CN,48
900,2006/11/1,男,4,广东,CN,42
18891,2006/7/4,男,4,江苏,CN,48
42679,2012/7/12,女,4,辽宁,CN,26
59525,2011/9/3,男,4,广东,CN,38
23803,2011/7/31,男,4,四川,CN,38
26735,2007/3/1,男,4,北京,CN,47
32035,2011/9/6,男,4,北京,CN,36
60942,2012/8/12,男,4,-,CN,45
40536,2010/2/24,女,4,广东,CN,58
41840,2012/4/25,男,4,北京,CN,44
46995,2013/1/23,女,4,广东,CN,36
