会员卡号,积分兑换次数,总精英积分,总基本积分,年平均基本积分,BEGIN_TO_FIRST,总累计积分
47623,1,0,7481,935.125,5,7481
21339,0,0,6673,834.125,13,6673
12420,2,1606,9534,1191.75,364,11140
47773,0,0,8699,1087.375,46,8699
9734,0,0,7952,994,4,9452
22027,0,0,11736,1467,19,11736
55481,0,0,7539,942.375,103,8821
52142,0,0,8330,1388.333333,95,8330
3521,0,0,9191,1148.875,291,9191
40484,0,0,9146,1143.25,40,9146
34181,0,0,10128,2025.6,0,10128
18256,0,0,7708,963.5,460,9830
51873,0,0,8679,1239.857143,140,8679
1571,0,0,9757,1219.625,29,9757
32681,0,0,9855,1407.857143,0,9855
8202,0,0,6841,855.125,178,6841
32173,0,0,9066,1133.25,20,9066
56279,0,0,8206,1025.75,76,8206
52670,0,0,8981,1122.625,109,8981
45884,0,0,7757,969.625,45,7757
50606,0,0,8895,1111.875,0,8895
38527,0,0,7585,948.125,0,7585
10811,0,0,9289,1548.166667,19,9289
14802,0,0,8577,1072.125,25,8577
50481,0,0,7505,938.125,24,7505
27564,0,0,8879,1775.8,11,16689
47001,0,0,7105,1421,7,7105
7387,0,0,8913,1782.6,0,8913
3834,0,0,9942,1242.75,23,9942
60123,0,0,7125,890.625,0,7125
39450,1,0,6764,845.5,23,6764
33127,0,0,8199,1024.875,116,8199
19573,0,0,11035,1379.375,1,11035
22123,0,0,7929,991.125,18,8026
42135,0,0,9143,1828.6,19,9143
45612,0,0,8037,1004.625,172,8037
7072,0,0,9553,1592.166667,0,12105
19769,0,0,9678,1209.75,222,10285
43080,0,0,6402,1067,221,6402
58970,0,0,9925,1240.625,98,9925
33169,0,0,10116,1264.5,74,11947
29863,0,0,7564,945.5,23,9064
16469,0,0,6226,1245.2,0,6226
59442,0,0,9315,1164.375,2,9315
22614,0,0,5486,685.75,67,7486
53760,0,0,9303,1162.875,24,9303
5084,0,0,8838,1104.75,8,8838
50223,0,0,7892,986.5,21,7892
58791,0,0,7698,962.25,121,7698
42789,0,0,10505,1500.714286,0,10505
14188,0,0,9465,1352.142857,0,9465
51796,0,0,9714,1619,0,9714
15129,0,0,6669,833.625,11,6669
57242,0,0,7249,906.125,24,7249
21817,0,0,7277,909.625,1,7277
19324,2,0,8389,1048.625,234,14266
54947,0,0,9023,1127.875,396,9023
22550,0,0,9105,1138.125,6,9105
54660,1,0,8917,1114.625,76,8917
41873,0,0,8825,1103.125,1,8825
2923,0,0,9434,1179.25,4,9434
12492,0,0,8767,1095.875,199,8767
56422,1,0,5363,670.375,11,5463
22460,0,0,7832,979,145,7832
42503,0,0,9878,1411.142857,0,9878
32759,0,0,7447,930.875,32,7447
27849,0,0,10162,1270.25,114,10162
265,0,613,8731,1091.375,10,31306
8165,0,0,9086,1135.75,144,9086
46407,0,0,5514,689.25,119,6314
61519,0,0,10548,2109.6,39,12108
59936,0,0,10667,1333.375,247,10667
8266,0,0,8182,1022.75,426,8873
54804,2,0,7893,986.625,59,7893
58214,1,0,8118,1014.75,84,8118
48709,0,0,5802,725.25,101,5802
59742,0,0,9750,1218.75,53,9750
13962,0,0,7625,953.125,9,7625
38618,0,689,8109,1013.625,78,9877
16852,0,0,7020,877.5,148,7020
2252,0,0,7942,992.75,25,10279
61565,1,0,6887,860.875,21,8387
48728,2,0,11641,1455.125,122,11641
34321,0,0,6542,1308.4,0,6542
48304,0,0,10255,1281.875,19,10255
30085,0,0,8486,1060.75,87,8486
4042,0,0,7292,911.5,71,7292
7480,0,0,8007,1000.875,387,8007
62817,0,0,8896,1112,11,8896
42470,0,0,8180,1022.5,125,8180
43761,1,0,7169,896.125,71,7669
19461,0,0,10029,1253.625,234,12121
60974,0,0,6663,1332.6,2,8000
12969,0,0,10910,1363.75,5,10910
24991,0,0,6113,873.2857143,17,6113
17976,0,0,10025,1253.125,221,10025
20740,0,0,11093,1386.625,438,11093
44596,0,0,9273,1159.125,151,9273
33643,0,0,8113,1159,0,8113
62167,0,0,10228,1278.5,168,10228
14284,0,0,9609,1201.125,22,9609
7788,0,0,8141,1017.625,322,8641
54409,1,0,6872,859,52,11902
51027,0,0,9322,1165.25,20,9322
25086,0,0,9309,1329.857143,0,9309
10020,2,0,10228,1278.5,17,10796
48229,0,0,8172,1021.5,107,8172
12846,2,0,10527,1315.875,155,10527
26767,0,0,9142,1142.75,23,9142
51691,0,0,7233,1033.285714,0,7233
40311,0,0,10323,1290.375,320,11931
43315,0,0,7696,1282.666667,0,8860
47707,1,0,10617,1327.125,209,10617
42901,0,0,9958,1422.571429,8,9958
25577,0,0,7781,1556.2,0,7781
58969,0,0,8003,1000.375,36,8003
57063,0,0,10679,1334.875,28,10679
41647,0,0,9807,1225.875,41,9807
50089,0,0,8136,1017,69,8136
15297,0,0,10548,1318.5,7,10548
10938,0,0,8361,1672.2,17,8361
39163,0,0,8772,1096.5,19,25034
60086,0,0,8625,1078.125,137,8625
2708,1,0,9711,1213.875,181,9711
15503,0,0,7654,956.75,51,7654
19221,1,2288,10684,1335.5,620,12972
47988,0,0,10303,1287.875,24,26207
1756,0,0,8359,1194.142857,21,8359
24424,0,0,9204,1150.5,0,9204
35729,0,0,8410,1051.25,197,10194
37288,0,0,6392,799,39,6392
39996,0,0,8478,1059.75,28,8478
32194,0,0,9292,1161.5,163,9292
10502,0,0,8996,1124.5,9,8996
36677,0,0,6850,856.25,3,6850
11501,0,0,7631,953.875,236,7793
46110,1,0,9523,1190.375,114,9523
41303,0,0,9521,1190.125,7,9521
54782,0,0,9076,1134.5,20,9076
12704,0,0,8467,1058.375,25,8467
2347,1,0,8028,1003.5,63,8028
56889,0,0,7005,875.625,76,12418
49580,0,0,6764,845.5,11,6764
52086,0,0,9593,1370.428571,0,9593
48916,0,0,6898,862.25,25,6898
39446,0,0,7459,932.375,17,7459
33905,0,0,8079,1154.142857,0,8079
35242,0,0,6545,818.125,236,6545
3108,0,0,8618,1077.25,452,8618
36109,1,0,9866,1233.25,80,14189
55839,0,0,8777,1253.857143,7,8777
6957,0,0,8700,1242.857143,0,9063
30975,0,0,10448,1306,312,10448
15308,0,0,9215,1151.875,272,9215
45388,0,0,8161,1020.125,80,17992
1070,0,0,10182,1272.75,3,10182
60130,0,0,9604,1200.5,37,9604
56274,1,0,10010,1251.25,480,17230
52025,0,0,7752,1107.428571,112,7752
51674,0,0,9338,1334,1,9338
26027,0,0,10560,1320,17,10560
44387,0,0,5605,700.625,61,7704
5528,0,0,7807,975.875,377,7807
45936,0,0,6745,843.125,279,13208
45022,1,0,9861,1232.625,228,9861
6573,0,0,5606,800.8571429,1,5606
57226,1,0,8375,1046.875,302,11262
2752,0,0,9607,1200.875,54,9607
31646,0,0,5998,749.75,412,5998
62195,0,0,9715,1214.375,94,9715
32357,0,0,7211,901.375,58,7211
19445,0,0,7809,976.125,51,7809
33107,0,0,10036,1254.5,8,10036
28466,0,0,6475,809.375,114,6475
51173,0,0,8641,1080.125,107,8641
46886,0,0,7039,1005.571429,30,7039
559,0,0,6643,830.375,49,36760
52737,0,0,5456,682,17,5456
10069,1,0,9483,1185.375,52,9483
7739,0,0,7133,891.625,18,7133
4434,0,0,5924,740.5,41,7424
40537,0,0,8687,1085.875,28,8687
5781,0,0,10237,1462.428571,0,10237
40196,0,0,8796,1099.5,13,13415
55747,0,0,9213,1151.625,82,9213
28009,0,0,9939,1242.375,379,9939
48592,0,0,9456,1182,57,9456
11783,0,0,7475,934.375,11,7475
42251,0,0,7338,917.25,89,7338
17852,0,0,7360,920,30,7360
46518,2,0,11834,1479.25,371,11834
40728,0,0,6487,810.875,78,6487
15360,0,0,9920,1240,18,9920
6275,0,0,9253,1156.625,1,10253
5448,0,0,8566,1070.75,37,8566
33455,0,0,8002,1000.25,113,8002
7811,0,0,8787,1098.375,355,8787
6484,0,0,9177,1311,36,9177
33253,0,0,8146,1018.25,0,8146
11431,0,0,9037,1129.625,0,9037
45226,0,0,8154,1019.25,443,9087
1504,1,0,7123,890.375,25,12123
36945,0,0,5910,738.75,59,5910
15675,0,0,7418,927.25,0,7418
23506,0,0,7418,1059.714286,0,7418
16905,0,0,9949,1243.625,37,9949
34925,0,0,8447,1055.875,170,8447
16558,0,0,8443,1688.6,0,8443
61752,0,0,9709,1213.625,176,9709
45797,0,0,6941,867.625,9,6941
9968,0,0,7043,880.375,13,7043
48625,1,0,9473,1184.125,3,10173
57830,1,0,7586,948.25,172,8856
62975,0,0,9801,1225.125,116,10011
40145,1,0,9690,1211.25,43,9790
22056,0,0,8763,1095.375,14,8763
31539,0,0,8005,1601,0,8005
32771,1,0,7630,953.75,80,9382
4189,1,0,7447,930.875,14,7447
27946,1,0,10234,1279.25,0,10234
10776,0,0,8821,1260.142857,51,8821
28551,0,0,6643,830.375,54,6803
46760,0,0,7348,918.5,8,7348
9293,0,0,9360,1170,185,17511
42885,0,0,8106,1351,0,8106
18364,0,0,8726,1090.75,22,9269
43532,0,0,10336,2067.2,0,10336
45665,0,0,6964,870.5,6,6964
42410,0,0,6868,858.5,0,6868
42974,0,0,7503,1250.5,0,7503
37902,0,0,9807,1961.4,24,9807
44024,0,0,8024,1003,171,8024
25117,0,0,10112,1685.333333,18,10112
4861,0,0,7285,910.625,46,7285
52964,0,0,9331,1166.375,122,9331
13484,0,0,9973,1246.625,246,9973
34946,0,0,8414,1402.333333,0,10294
4378,0,0,7818,977.25,446,7818
59964,0,0,8861,1107.625,0,8861
42853,0,0,7479,1068.428571,0,7479
5804,0,0,8511,1215.857143,0,8511
54067,0,0,9635,1204.375,58,9635
33836,0,0,7261,1037.285714,32,7261
50670,0,0,6639,829.875,0,6639
26009,0,0,11270,1408.75,198,11270
57761,0,0,7495,936.875,31,7495
34460,0,0,8592,1718.4,0,8592
29759,0,0,9178,1147.25,88,11185
38662,0,0,7307,913.375,58,7307
41757,0,0,7218,902.25,286,7218
59271,0,0,8611,1076.375,324,8611
11289,0,0,7248,906,38,7248
61605,0,0,9373,1171.625,55,9373
835,0,0,9672,1209,136,9672
50281,0,0,10886,1360.75,12,10886
21292,0,0,7944,993,0,8044
37162,0,0,8908,1113.5,89,8908
16411,0,0,8806,1761.2,0,8806
56841,0,0,9226,1153.25,6,9226
62781,2,0,7625,953.125,5,7625
8348,0,0,9536,1192,500,9619
2203,0,0,5538,692.25,118,5538
14945,0,0,8007,1000.875,166,8007
30669,0,0,8663,1082.875,226,8663
19880,0,0,8213,1173.285714,10,8213
9748,2,0,11149,1393.625,7,14956
11743,0,0,9776,1222,217,9993
38198,1,0,5817,727.125,66,12989
21821,0,0,6030,753.75,484,6030
855,0,0,5087,635.875,237,5087
5222,0,0,9461,1182.625,45,9461
60647,0,0,8922,1115.25,0,8922
8084,0,0,9102,1137.75,15,9102
62692,0,0,8543,1067.875,43,36469
60602,0,0,9819,1227.375,0,11319
30415,0,0,5998,749.75,592,5998
18695,0,0,7972,996.5,5,7972
61102,0,0,10741,1790.166667,0,12371
52128,0,0,8760,1460,0,8760
53307,0,0,6625,828.125,206,6625
17326,0,0,7549,943.625,0,7549
50306,0,0,9510,1188.75,61,9510
25611,0,0,9024,1804.8,34,9024
2675,0,0,5974,746.75,511,5974
59671,0,0,7082,885.25,180,7082
28768,0,0,8746,1093.25,8,8746
42128,0,0,6794,849.25,119,20493
18053,0,0,6825,853.125,46,7317
60216,0,0,6539,817.375,249,6539
31937,0,0,6475,809.375,7,6475
47870,0,0,9822,1227.75,115,9822
18383,0,0,10465,1308.125,394,10747
22998,0,0,8075,1009.375,14,8075
44615,0,0,7579,947.375,72,7579
2468,0,0,7211,901.375,662,7211
8474,0,0,8969,1121.125,362,8969
32750,0,0,8773,1096.625,18,8773
62172,0,0,9655,1206.875,62,9655
54916,1,0,9527,1190.875,65,18946
56656,0,0,5418,677.25,2,5418
59848,0,0,8257,1032.125,624,8257
45878,0,0,10616,1327,62,10616
23010,0,0,9420,1570,0,9420
22140,0,0,9814,1226.75,304,9814
62300,0,0,7511,938.875,54,7511
21606,0,0,9905,1238.125,300,9905
30209,0,0,7779,972.375,50,9786
56530,0,0,10119,1264.875,11,10119
5175,0,0,6944,868,139,6944
58249,0,0,9220,1152.5,2,9220
1339,0,0,10098,1262.25,218,10098
16090,0,0,7450,1241.666667,0,7450
61599,0,0,8752,1094,31,9377
23551,0,0,8255,1031.875,92,9055
1921,0,0,10435,2087,241,12404
3137,0,0,3140,392.5,67,3140
42788,0,0,6296,899.4285714,0,6296
25220,0,0,8916,1486,5,10339
26969,1,0,9268,1158.5,135,9268
23594,0,0,11117,1389.625,72,11117
10145,0,0,8621,1077.625,24,8621
19449,0,0,7280,910,33,7280
7314,0,0,8536,1707.2,0,8536
13410,0,0,8053,1006.625,11,8453
48491,0,0,9486,1185.75,201,9486
62169,0,0,11057,2211.4,173,15041
22467,0,0,6895,861.875,42,8395
51331,0,0,9194,1149.25,21,9194
42856,0,0,8434,1405.666667,0,8434
56603,1,0,10014,1251.75,528,11157
17840,2,0,8667,1083.375,132,10167
35646,0,0,9421,1177.625,202,9421
22906,0,0,8158,1019.75,288,8158
27491,0,0,11142,1591.714286,173,16219
204,0,0,9558,1194.75,258,14714
51646,0,0,8825,1470.833333,2,8825
44181,0,0,8485,1060.625,31,8485
56442,0,0,6460,807.5,10,6460
59675,0,0,8320,1040,69,8812
1971,0,0,7204,1440.8,55,7204
10300,1,0,9440,1180,3,13085
30571,2,0,7171,896.375,167,8111
12409,0,0,10408,1301,257,10408
44767,4,0,9325,1165.625,251,9325
33426,0,0,9174,1146.75,0,9174
9210,0,0,8953,1119.125,67,8953
2053,1,0,6348,793.5,319,6348
55896,0,0,7281,1040.142857,42,8743
56610,1,0,9325,1165.625,4,9325
62790,0,0,9219,1152.375,18,9219
112,1,0,9222,1152.75,18,11964
6828,0,0,5900,842.8571429,0,5900
14418,0,0,8227,1028.375,0,8227
9551,0,0,9354,1169.25,459,9354
58835,1,0,10528,1316,10,10528
35796,2,0,9789,1223.625,147,9789
28640,0,0,6050,756.25,30,6050
14741,0,0,10392,1299,14,10392
8291,0,0,6629,828.625,29,6629
12321,0,0,6619,827.375,158,6619
27315,0,0,9496,1187,79,19204
6085,0,0,8578,1072.25,217,8578
43093,0,0,8456,1409.333333,24,8556
16305,0,0,7447,1489.4,97,7447
25802,0,0,5692,711.5,201,5692
61641,0,0,7500,937.5,20,7600
23917,0,0,8460,1057.5,88,8460
47363,0,0,10486,1310.75,150,10486
48349,0,0,6656,832,424,6656
51234,0,0,7033,879.125,56,7033
38587,0,0,9390,1173.75,101,11361
17036,0,0,7412,926.5,108,7412
3923,0,0,5957,744.625,18,5957
52712,2,0,7667,958.375,49,9167
39042,0,0,7242,905.25,345,7742
62442,0,0,9150,1143.75,34,9150
23002,0,0,9184,1148,402,9184
16375,0,0,9141,1523.5,82,9141
38491,2,0,5803,725.375,31,7503
9449,0,0,6657,1331.4,19,14176
51091,0,0,9989,1248.625,18,9989
59250,0,0,7582,947.75,237,7582
60456,0,0,6067,758.375,38,6067
60062,0,0,8496,1062,84,8796
10240,0,0,9892,1236.5,42,10716
28729,0,0,10112,1264,10,10112
16644,3,0,8260,1032.5,104,8260
20479,4,0,6821,852.625,9,13831
44722,0,0,6340,792.5,28,6340
28825,0,0,10526,1503.714286,8,10526
48869,2,0,6887,860.875,10,7687
19064,3,0,8774,1096.75,221,8774
42213,0,0,9653,1206.625,8,9653
41233,0,0,5471,683.875,62,5471
14896,0,0,9790,1223.75,367,9790
38985,0,0,7147,893.375,9,7147
41904,0,0,4406,550.75,0,4406
26464,1,0,9362,1170.25,93,9362
58240,0,0,8762,1095.25,200,9021
19797,0,0,9685,1210.625,591,9685
52149,0,0,9449,1574.833333,0,9949
40089,0,0,8954,1119.25,17,8954
47204,0,0,6750,843.75,213,8250
16125,0,0,10515,1752.5,0,10515
8666,1,0,8488,1061,28,8488
45186,0,0,9045,1130.625,60,9542
10504,0,0,7688,961,416,7688
22146,0,0,8595,1074.375,253,11059
32143,0,0,5660,707.5,1,5660
37688,0,0,9131,1141.375,219,10631
26598,0,0,8055,1006.875,94,8055
56322,2,0,5567,695.875,58,13492
22301,2,0,7746,968.25,70,8909
24047,0,0,10977,1372.125,13,10977
22814,0,0,8919,1114.875,33,8919
963,0,0,7380,922.5,78,7380
60446,0,0,8191,1023.875,11,8191
21185,0,0,6365,795.625,195,6365
62803,0,0,11056,1382,499,11056
61897,0,0,6963,870.375,462,6963
41000,0,0,9997,1249.625,387,9997
48900,0,0,10364,1295.5,25,10364
25502,0,0,6414,1282.8,232,6414
858,0,0,8344,1043,138,8344
42108,0,0,9521,1190.125,51,9521
33547,0,0,7133,891.625,95,7133
7710,0,0,6181,772.625,17,6181
59032,0,0,6801,850.125,37,6801
8154,0,0,4326,618,0,4326
50378,0,0,8731,1247.285714,0,9143
31555,0,0,9536,1192,6,9536
41482,0,0,8810,1101.25,94,8810
40560,0,0,10462,1307.75,635,10462
2934,0,0,10907,1363.375,45,10907
56460,0,0,9382,1172.75,66,9382
56360,1,0,8596,1074.5,12,8596
18110,0,0,8952,1119,420,8952
55479,0,0,10416,1302,68,10416
52660,0,0,8930,1116.25,125,8930
43729,1,0,8334,1041.75,19,8334
22878,2,0,9288,1161,13,10288
5502,0,0,8947,1118.375,48,8947
61709,0,0,7786,973.25,6,7786
23575,0,0,7060,882.5,256,21232
26485,0,0,9847,1230.875,354,9847
13359,0,0,8742,1092.75,34,8742
13506,0,0,8885,1110.625,85,8885
42747,0,0,9611,1601.833333,40,9611
15091,0,0,7401,1057.285714,8,7401
58841,0,0,7513,939.125,178,7513
57308,0,0,9681,1210.125,75,9681
48757,0,0,8438,1054.75,3,8438
30685,0,0,9270,1158.75,89,9270
9758,0,0,9016,1127,53,9816
56280,0,0,9624,1203,79,9624
52047,0,0,5711,951.8333333,0,5711
48729,0,0,8937,1117.125,143,9276
8376,0,0,8487,1060.875,55,8487
13307,0,0,7746,968.25,248,7746
55645,0,0,9648,1206,120,9648
32633,0,0,5008,626,6,5008
62515,1,0,8414,1051.75,106,8414
34956,0,0,8636,1079.5,43,8636
39084,0,0,7591,948.875,14,7899
57858,0,0,7883,985.375,4,7883
32756,0,0,9731,1946.2,0,9731
46617,0,0,7150,893.75,52,18230
58377,1,0,6708,838.5,68,6708
33097,0,0,8088,1011,0,8088
7492,1,0,11334,1416.75,28,11334
11561,0,0,7270,908.75,352,14667
59514,0,0,9311,1163.875,0,9311
6904,0,0,7834,1305.666667,0,7834
34729,1,0,6482,810.25,205,6482
24178,0,0,8245,1177.857143,0,8245
53203,0,0,8038,1004.75,57,8838
37488,1,0,8106,1013.25,72,12106
29758,0,0,8204,1025.5,26,8204
55183,0,0,7558,944.75,39,7558
34079,0,0,8798,1466.333333,0,8798
31600,1,0,8885,1110.625,29,8885
38768,1,0,8689,1086.125,0,8689
50046,0,0,8399,1049.875,17,8399
58183,0,0,8221,1027.625,10,8221
31761,0,0,8523,1065.375,60,8523
9121,0,0,5130,641.25,42,7779
45803,0,0,9712,1214,37,10850
1952,0,0,7294,1458.8,148,7294
34205,0,0,10714,2142.8,0,10714
42043,0,0,9576,1197,5,9576
1170,0,0,10832,1354,8,10832
52931,0,0,4914,614.25,300,4914
54184,0,0,9311,1163.875,190,13442
53261,0,0,9702,1212.75,17,9702
34035,0,0,8141,1356.833333,9,10823
34060,0,0,7179,1196.5,0,7179
30795,0,0,8124,1015.5,125,9397
367,0,0,7945,993.125,55,16108
7098,0,0,9080,1513.333333,0,9968
25437,0,0,8379,1675.8,0,8379
516,2,0,9046,1507.666667,0,24645
48005,0,0,8620,1077.5,123,9497
20501,0,0,9767,1220.875,57,9767
5316,0,0,10022,1252.75,588,10022
7289,0,0,7284,1456.8,0,7284
49904,0,0,8360,1045,119,8360
62544,2,0,7490,936.25,30,7490
58608,0,0,10084,1260.5,0,10084
53886,0,0,8890,1111.25,65,8890
54133,0,0,6148,768.5,8,7730
11389,0,0,7151,893.875,526,7151
43280,0,0,6295,1049.166667,0,6295
49550,0,0,6522,815.25,304,7237
59950,0,0,10175,1271.875,118,10675
1096,0,0,6301,787.625,13,6301
43303,0,0,7470,1245,0,7470
30100,0,0,8280,1035,12,8280
48936,0,0,7137,892.125,31,7137
32644,0,0,8047,1149.571429,0,8047
37107,0,0,7548,943.5,82,15548
19813,0,0,7491,936.375,63,7799
29663,1,0,8115,1014.375,19,8115
43531,0,0,9781,1956.2,12,9781
6830,0,0,10446,1492.285714,66,10446
31313,0,0,5801,725.125,19,5801
25247,0,0,8999,1499.833333,0,8999
42952,0,0,8704,1450.666667,0,8704
47915,0,0,8995,1124.375,8,8995
25730,0,0,8091,1011.375,86,8091
32701,0,0,9873,1234.125,189,9873
13912,0,0,6090,761.25,154,6090
10856,0,0,5624,937.3333333,20,5624
3127,0,0,9397,1174.625,93,18197
21138,0,0,8966,1120.75,131,8966
48595,0,0,7733,966.625,47,8077
5282,0,0,6475,809.375,16,6475
32735,0,0,6475,809.375,48,6475
22636,0,0,9263,1852.6,55,9919
44522,0,0,6631,828.875,237,6631
44093,0,0,8857,1107.125,63,8857
5061,0,0,9116,1139.5,201,11701
43386,0,0,7778,1555.6,12,7778
25334,0,0,6731,1121.833333,0,6731
58890,0,0,8262,1032.75,337,11262
27193,0,0,6741,842.625,104,17947
44227,0,0,8297,1037.125,10,8297
49784,0,0,8180,1022.5,39,8180
46399,0,0,10949,1368.625,96,10949
14567,0,0,9104,1138,12,9104
30585,0,0,8906,1113.25,13,8906
15573,0,0,7352,919,0,7352
20840,3,0,8940,1117.5,55,9440
53631,1,0,8674,1084.25,45,8674
3156,0,0,9993,1249.125,82,9993
31375,0,0,7907,988.375,65,7907
62312,0,0,8023,1002.875,50,9523
31011,0,0,5994,749.25,27,5994
59918,0,1960,9590,1198.75,204,11550
17049,0,0,7492,1070.285714,0,7492
62334,0,0,8088,1011,234,8088
2139,0,0,6570,821.25,5,6570
23578,1,0,6990,873.75,6,6990
12066,0,0,8145,1018.125,289,8145
47904,0,0,7941,992.625,25,7941
37489,0,0,6530,816.25,30,6530
9242,0,0,9162,1145.25,118,11295
7669,0,0,8889,1111.125,55,8889
9487,1,0,6933,866.625,170,10994
39861,0,0,8760,1095,394,8760
58054,0,0,9390,1173.75,7,9390
12666,0,0,6588,823.5,83,6588
1392,0,0,10697,1337.125,441,10697
31561,0,0,9452,1181.5,47,9452
42869,0,0,7242,1034.571429,0,7242
50298,0,0,8718,1089.75,62,8718
29427,0,0,7397,924.625,52,8816
12070,0,0,7959,994.875,132,7959
6341,0,0,12228,1528.5,29,12228
6217,1,0,9359,1169.875,0,11930
10350,0,0,6077,759.625,0,6077
62217,0,0,7755,969.375,81,7755
53035,0,0,6763,966.1428571,0,6763
56334,2,0,9668,1208.5,46,35096
38490,2,0,10118,1264.75,29,11618
36256,3,0,6135,766.875,40,26489
30877,0,0,9690,1211.25,91,9690
57393,0,0,8724,1090.5,35,8724
1083,0,0,9173,1146.625,25,9173
44875,0,0,8865,1108.125,66,8865
5747,0,0,8834,1104.25,2,8834
25726,0,0,6903,862.875,45,6903
61724,0,0,7389,923.625,46,7389
25537,0,0,8356,1671.2,0,8356
44027,0,0,8746,1093.25,47,8746
44220,0,0,7650,956.25,217,14793
48088,0,0,7374,921.75,39,7374
5967,0,0,6319,789.875,199,6319
7208,0,0,9296,1549.333333,0,9296
48504,0,0,9203,1150.375,110,9736
11403,0,0,5995,749.375,20,5995
18041,0,0,8585,1073.125,115,9635
929,2,0,8932,1116.5,77,8932
53905,0,0,9183,1147.875,99,9183
7512,0,0,6227,778.375,181,6227
51229,0,0,7170,896.25,87,7170
26496,0,0,8072,1009,35,8572
10312,0,0,9079,1134.875,98,9953
20887,0,0,8667,1083.375,177,8667
22070,0,0,11939,1989.833333,0,11939
44161,0,0,9047,1809.4,131,9047
8540,0,0,6631,828.875,308,6631
26401,0,0,7204,900.5,107,7705
8903,0,0,9166,1145.75,147,11137
15516,0,0,4456,557,174,4456
31729,0,0,9440,1180,127,9440
39637,0,0,9440,1180,26,9440
28827,0,0,6033,861.8571429,14,6517
33186,0,0,7538,942.25,397,7538
8586,0,0,8997,1124.625,435,8997
50869,0,0,12014,1501.75,439,12014
21861,0,0,6822,852.75,33,6822
25192,0,0,9806,1634.333333,196,9806
15800,0,0,6170,881.4285714,0,6170
3627,0,0,9111,1138.875,28,9111
2920,0,0,6201,775.125,258,6201
17910,0,0,8526,1065.75,24,16803
56114,0,0,6783,847.875,29,6783
12380,0,0,6780,847.5,281,12913
26974,1,0,5919,739.875,271,5919
58634,0,0,8923,1115.375,215,8923
59512,0,0,8430,1053.75,0,8430
6247,0,0,9942,1988.4,0,9942
20419,0,0,9219,1152.375,198,9219
2321,0,0,5667,708.375,111,5667
13795,0,0,6577,822.125,2,6577
60277,0,0,9594,1199.25,219,25665
20376,0,0,9703,1212.875,48,9703
20830,1,0,8487,1060.875,68,30759
52178,0,0,7863,1310.5,0,7863
58292,0,0,8128,1016,127,8128
57141,0,0,9813,1226.625,211,9813
39881,0,0,5286,660.75,63,5286
14318,0,0,8527,1065.875,99,8527
38029,0,0,7454,931.75,14,7454
13317,0,0,8541,1067.625,16,8541
38634,1,0,9490,1186.25,46,9490
48594,0,0,10521,1315.125,41,10521
19328,1,0,8522,1065.25,124,10022
32468,0,0,6271,783.875,1,6271
58337,0,0,7730,966.25,170,7730
4277,0,0,7649,956.125,63,7649
58341,0,0,6635,829.375,137,7069
33407,0,0,8202,1171.714286,0,8541
15656,0,0,7821,977.625,18,11801
9884,0,0,8356,1044.5,179,8356
41831,0,0,8129,1016.125,19,8129
7297,0,0,7232,1446.4,0,7686
51049,0,0,7893,986.625,101,7893
47756,0,0,9086,1135.75,493,13314
12564,0,0,9433,1179.125,351,9433
30097,0,0,8026,1003.25,38,8026
52205,0,0,8893,1778.6,6,8893
8242,0,0,8270,1033.75,15,8270
48407,0,0,7275,909.375,98,7275
7250,0,0,7212,1442.4,0,7212
56389,1,0,8388,1048.5,7,8388
52418,0,0,7366,1473.2,0,7366
1235,0,0,4944,618,217,4944
32326,0,0,4944,824,0,4944
4070,0,0,9767,1220.875,32,13645
22325,0,0,9772,1221.5,183,9772
23922,0,0,8473,1059.125,0,9973
47725,0,0,9854,1231.75,80,9854
61035,0,0,8601,1433.5,0,8601
62677,1,0,6868,858.5,4,6868
44870,0,0,9052,1131.5,201,9052
4709,0,0,8494,1061.75,22,8494
32456,0,0,9261,1157.625,165,9261
59857,0,0,6613,944.7142857,353,6613
60659,0,0,9640,1377.142857,0,9640
44474,0,0,8024,1003,73,8024
41438,0,0,7033,879.125,4,7033
34840,0,0,8665,1083.125,48,9344
23056,0,0,8245,1030.625,19,8245
2414,0,0,9143,1142.875,213,9143
29178,2,0,7994,999.25,27,21580
40406,1,0,5898,737.25,15,5898
22318,0,0,9355,1169.375,28,9355
39721,0,0,8477,1059.625,67,8477
36001,3,0,6078,759.75,87,37100
24242,0,0,8291,1036.375,508,8291
21223,0,0,7591,948.875,13,7591
40488,0,0,8607,1075.875,82,8607
47847,0,0,7266,908.25,530,7266
6567,0,0,8705,1088.125,60,8705
29380,2,0,6958,869.75,149,6958
21785,0,0,7484,935.5,34,7484
47823,0,0,8752,1094,73,8752
11072,0,0,9158,1144.75,129,9158
37057,3,0,8598,1074.75,29,13598
18986,3,0,7397,924.625,74,9397
45983,0,0,10647,1330.875,92,10647
8728,0,0,8617,1077.125,135,8617
26382,0,0,8010,1001.25,22,8010
6568,0,0,6504,813,9,6504
57423,0,0,9631,1203.875,107,9631
53338,0,0,6739,842.375,86,6739
16278,0,0,6428,1285.6,0,6428
45445,0,0,8568,1224,54,11827
32662,0,0,8764,1095.5,139,8764
45786,0,0,8255,1031.875,138,8255
31968,0,0,8379,1047.375,95,8379
18761,0,0,7649,956.125,22,7649
